member_id,mf_id
1302322,145788
692851,141894
672811,138444
1059380,146981
424550,128950
351187,106370
483138,133525
1105821,145744
1288696,148913
779387,101824
1058813,141181
1220400,130230
1215200,106976
1060154,130903
1193277,149007
997963,113345
567914,126928
1083524,149051
917541,145972
677072,142328
899880,100034
923393,138565
717481,127841
703433,139337
1086980,100498
1044641,147308
879293,120417
773317,144488
443680,136456
935540,120562
620282,119705
674088,139202
1202397,119835
989028,114758
631033,148056
1013717,136220
868368,136566
1037354,131318
1017842,101795
907151,129542
821679,142461
905944,134813
905279,135547
1278603,117549
1092422,124966
537387,138371
993810,120614
684268,141713
641139,105561
1050598,130145
964696,131354
800202,146811
1035971,128364
1007698,147777
959017,144615
590167,130336
555552,146428
1200098,124173
1004997,146050
732777,145610
699176,119251
797414,139128
1083642,118536
1289696,148556
1220677,126927
970138,148251
929259,140185
1052045,131517
1195384,140802
1211612,145018
1213614,148769
1235787,142219
636130,120472
1045272,142141
536027,143865
665583,119669
691672,142322
1237221,143151
292040,144367
590677,145172
949387,145928
708382,130450
1223441,130871
962790,148259
707886,141419
748186,144452
1102391,145880
893318,106823
643806,145241
1298993,145764
1271517,122252
598738,147561
605619,141613
1071078,140004
588615,146279
1040301,146926
578028,143597
925373,107329
728273,131078
1011866,135721
764988,140551
1288758,139496
398181,118722
764192,112340
1198352,131511
830682,120401
781941,129286
1045853,133172
1243360,121544
401473,129192
594563,124508
868915,126153
1055308,149004
707703,145068
771499,142453
717815,126488
692678,147498
500303,144919
959718,104240
863043,139087
1061566,147769
777730,129643
919687,143716
1035246,146263
107671,135358
734182,130726
714715,147612
1274708,140741
905042,146222
898423,148163
306318,143617
595379,146440
951457,145468
603894,138579
915354,126879
614262,147940
885279,143548
1068947,104348
665122,142117
690243,144152
1097284,103178
1055618,139866
1077703,133966
1262015,133388
654349,140151
1237469,129410
687380,130631
626713,143386
369532,146346
586646,125504
1079479,102942
530950,100156
739121,136246
858214,146560
925552,134999
795383,147758
1278267,142135
992029,125038
1265335,141262
1111181,143823
1106036,132995
498457,146264
363615,133662
612600,145592
752189,140659
991530,100222
975518,121265
691806,133325
593048,100046
985722,119665
927025,118326
1042842,147383
857778,147974
1008315,148369
778057,145443
971729,145187
939665,119120
1057404,139192
878967,145927
330580,129779
1023019,143425
809681,133326
1062555,141613
1242541,141604
1210873,138431
814061,145930
1242990,142030
637076,148297
695594,118623
1027654,139997
1227153,142726
533533,133473
973718,119409
820563,106060
1211442,126499
1247818,133303
393938,142768
696497,147798
747839,122317
568365,148304
448081,147671
488793,128079
768236,101986
1240749,101563
842599,102675
747858,125305
1245076,149107
1273586,122611
953265,108202
1243872,125889
403124,131575
984405,141345
397151,147514
757351,144594
496550,108249
598977,146136
799266,148585
1109919,125505
1090592,146276
1200186,117778
937204,141545
606874,146835
567415,103050
655775,143594
453283,127726
827193,112958
394388,141589
824042,135334
401254,130343
966668,128008
902507,142737
488300,147717
454156,144041
561254,143502
1105708,112215
537500,144963
692316,148445
818269,135495
553903,127435
1014141,136026
598805,128113
771090,148493
513585,142706
1283885,141395
1017156,144398
649115,140469
928440,123409
937228,141875
1226866,126151
766658,101974
619052,136057
887888,123711
1239717,122614
742336,133572
431240,119464
877208,124233
1268397,147478
500549,146139
1081995,139345
1058862,130228
950732,144376
898031,144206
828105,135677
926657,148959
989031,145156
353527,148666
709139,119807
910079,121794
266613,120065
750704,127617
868676,149026
1202232,143344
1056436,112712
663470,130430
1089381,133295
695537,141926
704419,123152
959640,148281
617034,140474
551943,148434
1089102,140805
691141,145510
657236,123455
210855,106146
879559,144080
633799,119365
1186784,142585
260179,144248
952485,130943
933196,146118
763850,105882
730188,112094
697882,102705
1007701,122612
722685,134183
797889,140935
746751,101696
595814,144447
711483,120511
584362,145677
736493,143964
1271130,134956
855517,130148
1243635,123484
966685,142406
644538,147555
938054,147560
1230963,143702
831225,144692
1275347,140195
1245135,123212
1233788,118560
628238,133863
879673,129027
1060270,121794
1208689,102675
955454,144043
598655,148399
758369,146138
948444,124540
962748,142565
1016334,143604
816621,143003
908013,149041
154318,120543
1049528,125265
803195,141166
817145,147649
851524,145533
928697,118821
633419,149106
313858,118596
781886,106832
892362,149014
1063127,125319
596394,146155
1091208,119552
521019,147161
811910,118211
784024,123711
351266,124318
642500,133370
364540,120631
862643,145351
666104,148704
1261397,128266
983419,133631
415121,144358
891316,141354
1278934,119953
1280087,145043
938125,149014
920233,148787
1284477,138307
1014344,145034
1189658,144901
1052999,148689
770749,148842
1017487,142713
594764,143825
1086018,139348
615500,139865
1225965,118319
1026900,120410
295353,103735
251660,112488
658302,146325
752549,145520
905323,118562
541948,130156
727612,139224
1282456,142162
933902,141397
1038997,131592
984955,141611
313143,145072
457428,119735
996762,119306
956815,109679
675369,143980
814736,147805
779716,103338
365194,125868
1021255,123373
843747,135767
1236516,146282
1086331,146479
917586,147449
1263725,120245
1036934,130603
381446,119016
1200685,148332
738203,100838
772728,127382
92390,148910
1284017,133306
592270,132831
552553,146218
865140,146455
947325,148915
938569,133373
1219583,145552
1281006,142288
228859,108634
128262,118192
1260595,149109
820792,128916
893625,138902
773871,140045
609698,145444
869545,103397
1064045,141926
796835,148925
1073025,118044
539812,118417
1262134,127020
865787,146955
1244230,101271
971125,133384
379712,101358
768586,134718
931292,148924
711763,106830
383054,144141
1063533,118978
772370,105639
776743,148197
700249,133833
909685,133816
1073250,118452
881350,125712
863378,113032
538750,119188
775693,144579
884183,138331
556374,139128
875566,126701
1195776,141825
626410,141600
1049129,115887
1085339,135009
1088877,145939
429207,149144
551738,138330
710507,149117
955984,145023
829133,131189
973212,126774
1075246,112122
847334,100383
264119,108557
657236,134495
693316,102847
930688,146038
661490,128542
1293749,139240
486117,109366
1283787,144466
626713,135007
1272109,148434
672337,108715
791601,119543
760304,143608
785434,120485
577136,118465
997783,148401
766399,147775
580863,127807
864390,133082
931427,118555
1279738,135484
568872,101200
946597,138298
676316,144806
964598,136456
904389,131548
512829,132010
937650,122640
787560,145838
771190,147310
854716,122850
1065011,141396
880652,142418
767666,143798
860256,145506
718014,129737
646569,119172
746816,147418
632796,129210
565803,120153
806342,118808
1099822,129223
1038532,148707
922714,123174
320222,132788
1018803,128460
1011381,110664
898114,149059
835619,146502
1169440,138254
812987,122225
1000316,148596
1030384,130859
566655,100378
375137,146330
771576,142729
775367,129008
1192267,126609
811886,140603
622038,118310
988942,127550
655976,126774
1238268,145197
619837,103195
1004635,122893
782793,141884
505838,143233
915272,100375
959414,141308
1002476,135941
904052,135221
1237148,125684
538173,145030
521195,140816
915351,148136
1017012,112016
450369,133873
1008848,134177
1291594,120152
737491,142911
818096,140806
928168,139762
864413,112343
815794,134757
913650,119429
592875,134425
707419,147625
932155,144522
1273783,123111
805502,136161
674497,147106
731355,141590
759744,144198
366625,148486
629851,119823
684394,136480
452396,118793
1030978,122660
1258663,129213
1209425,144142
734357,145138
836525,108512
812318,134498
722541,146634
1099594,148642
1235340,105001
344996,134014
712766,148669
642500,144675
524101,143242
634667,125870
775506,148566
657826,131622
1058108,121878
1264333,113417
1109415,119292
1022855,143838
492480,120450
1267932,133130
674114,103342
559178,138324
1055291,148009
1099199,120996
1237838,119994
422460,145684
567564,143792
569075,101738
1286259,144531
751275,133463
537529,101600
1235076,128778
1210824,119629
635072,145651
1068506,119080
824512,124582
752733,144190
1270032,134386
793105,149064
424951,113269
666537,100781
696151,140066
673421,144212
764063,119304
1043738,142456
806184,100881
886123,104772
1282273,120356
518127,100536
995943,133600
1198395,142798
619027,133814
1029168,141570
863704,100415
975259,142730
698614,145086
1057146,147400
648048,101755
1191873,138426
945034,136511
618278,118418
1067287,119818
226604,143547
821074,126399
733257,118344
1091165,140550
888294,147911
821593,127005
1222657,142102
855799,148449
676744,147961
835195,100897
1078817,143801
575634,143602
1193256,133922
795150,112932
749890,140421
832273,134955
785255,145942
1186488,106231
695310,143431
1083658,120691
790992,145303
813501,144949
959515,143819
672871,143786
1082301,119713
1262514,118479
1193163,118662
926409,145604
950191,130264
1284978,147706
642235,149038
1265637,120779
1276624,125309
679029,111957
673279,148151
813231,143024
438959,107702
868751,148332
612548,118526
808663,133862
948549,135849
982435,125410
910073,141338
1051054,133364
782274,121127
1074178,133053
735421,134761
537910,129331
1196509,120731
265106,100388
630514,144269
383227,120050
1283614,139580
1108044,143801
706828,148551
888485,119543
1070418,131021
1271603,140666
1299469,139889
611909,147530
1265532,145576
777835,100377
761715,138908
891664,127934
1212935,133565
736493,112941
1235340,147495
1165343,142852
865189,135212
939968,143715
1211821,113526
1048247,118791
989282,140456
1280817,101705
1207204,143688
521923,149046
968239,102540
742464,100829
374558,123956
1049089,141227
352905,120186
941766,104457
604399,112083
1092887,133528
1213209,135683
552670,119711
781471,120753
942742,104429
1055616,132901
908256,141184
1271754,141644
452915,134604
840439,141378
1207816,142888
163835,146146
1067314,147431
1075912,142909
1285300,121087
777179,136110
858272,103233
815902,144726
952304,105190
1064522,119783
1038197,142570
386341,147985
649287,129009
812699,148111
1282312,142728
702703,148085
1015784,135860
508574,127720
763211,142272
1228398,111715
789708,143144
1201461,145783
849077,144954
959160,148089
716659,118872
506487,146780
945548,147372
454370,102535
509943,120746
958699,140696
1240055,113220
736648,146071
845577,148720
1040211,139101
761837,138366
776702,120480
1008226,120356
1099848,139313
1272130,103098
319922,119124
654092,141589
788595,144402
495279,141956
825746,148293
386357,132954
1264673,105562
1064738,117549
968723,101746
1186179,118868
678554,143504
1073234,141333
1023869,120090
703663,120587
920770,142451
1051635,145183
365660,120521
901218,105229
866327,143107
752350,104908
887493,148297
917749,104140
383227,144342
697878,127315
1260403,103050
799192,144801
1012205,118037
1245152,124543
590712,147626
411845,143157
486369,128042
1073514,139303
810515,134358
1229163,117621
1026113,146300
758508,133926
1077199,115898
1025459,136314
874671,120283
845219,130936
1189546,142125
593058,118527
1080906,146315
995499,146450
716443,145674
1233908,140561
426922,140085
708775,142313
690344,145541
1117477,120739
663932,135548
760857,143345
538320,147745
946373,135813
772892,148007
688296,125272
1209831,139134
736460,146076
754593,147730
643539,140861
1038801,118078
795797,144632
1238258,141006
910626,141014
1300506,144389
672152,143542
604404,143023
1270032,127551
1254472,141774
1004790,118969
644982,142726
642649,149010
612353,120043
759646,139346
1029696,139286
1030123,122152
920113,144403
776502,102111
928138,120209
733647,125544
629611,119249
372090,100855
425903,134382
615712,130723
925904,149041
956323,129907
935035,124340
774347,130013
602449,105628
1286943,118790
731314,128927
764948,118992
920177,125969
1294539,133526
1038482,134493
697707,118992
891400,148561
948837,119649
373234,120688
799755,124653
888906,129800
1249389,118737
947251,147973
568315,129332
774838,119842
778491,133488
621941,117961
673838,123052
1286714,141773
1256067,128273
714562,142619
417068,141271
1284673,108844
698199,141382
507009,120073
1268064,123200
767439,119152
1265679,148572
1267199,119776
864250,144150
887825,113461
796109,120504
504003,105433
1098515,116632
845577,125354
786424,120571
910626,143032
1195377,130052
673328,147592
794331,130194
618144,134022
642645,145165
668257,131271
1285049,145706
788445,126770
562902,135784
837097,139251
943358,118572
990927,145237
939774,125144
826733,117867
710743,112026
669731,145317
901549,144376
935476,126494
517966,114097
995549,145106
1016660,126246
985428,118747
673926,143531
508425,130085
602210,131464
404661,119755
770307,130189
998362,143350
893342,128044
1021731,130652
545334,142811
944678,120466
724178,128538
602803,128201
1231610,138525
1228282,146855
1097939,128950
832025,106096
850923,100607
887485,106737
1020510,120835
1091242,139607
779939,124966
677794,147803
856770,118979
1064592,139113
969078,142016
1068180,112125
1017342,111590
647710,149095
422820,125142
551726,145764
813795,133199
863444,144099
1298984,148620
746768,120743
933555,123527
1243424,120275
938436,147810
1272327,119996
1243195,102173
520308,133605
1293470,118781
1004800,143605
913111,120992
1210749,133398
1040179,130947
1030175,128738
521153,139796
1268003,138218
454405,142977
1237899,133110
1199990,146147
668187,146212
785959,118484
1078468,140521
1299224,108558
1300945,134890
703752,141387
875193,143500
1047025,141062
1052529,126642
486463,134716
843674,133601
1012080,123175
1225223,146574
1033471,111788
592889,118467
1031428,140657
736907,122079
771703,129628
1279299,117796
1031525,148014
431886,128804
960633,147821
701017,141193
1049316,100849
1029238,147622
1102884,126567
688335,126153
975010,144686
589168,147999
1192390,133841
1281246,142538
752956,141434
761444,147969
1002921,123458
1047185,146933
811683,146575
974547,138424
994079,141244
1261399,148160
1061894,101042
1044200,126405
710753,146682
1050033,118520
1254294,130421
1272674,128184
728482,124182
1207683,129899
485797,123706
794401,148468
629601,112496
862726,120303
1246977,145925
679453,135560
761795,148657
1019035,107579
973357,138361
543949,123535
1264698,119744
1013140,104457
678875,143174
852614,147451
667263,148078
763276,148063
964849,145046
779109,141289
384715,131418
712863,120096
1213549,129765
590732,108547
890905,142077
767680,134182
1078796,141190
630781,118023
923687,128808
676730,133681
1272334,126483
1199120,120682
614652,134599
619449,120501
894504,128198
1053181,128178
860864,108593
688017,119714
1195808,125136
167573,143307
938784,119556
552821,102941
707218,119028
1189178,147986
448613,143747
808754,136059
567722,125738
731355,118561
968902,102001
570662,126603
991925,148620
1089045,131345
893342,142696
833915,119841
1281522,148689
839225,135956
821222,128039
426552,115677
730589,131357
901516,105670
993586,123652
1207175,141594
608512,140177
252718,129024
556889,147718
1066236,124338
1201461,144635
1065333,145291
858092,146871
680617,141883
718010,147982
1284889,148694
397565,136291
709878,136078
1024008,125192
1257348,138292
765393,131347
901345,122389
624639,130340
802714,128922
873584,126686
363601,120730
708016,145045
603247,147966
695400,130166
1266360,147132
600282,119071
746168,105967
529980,126779
1111278,101759
825919,140181
707068,145570
1010376,141889
600705,118595
786700,141175
866327,133770
817842,143195
598347,120165
826733,145137
401686,149012
924106,135290
386334,119151
1243512,111644
1291723,148135
454145,117062
379239,119313
1003971,142269
1295731,145702
378594,143945
1199479,145124
834205,129735
667250,122663
1032657,149033
1193761,111405
1095211,106223
1211002,148335
992145,128207
626932,118345
502307,129904
1247917,113562
1215200,141687
1218570,100547
836016,142150
1299060,120992
360201,148273
795743,144768
735111,133329
766849,148217
505333,106185
1229752,141596
762429,147751
786155,138226
1293591,118307
1106292,133465
1040213,142728
1019793,110203
721630,148497
347447,142244
664003,140659
1101727,124539
659589,142094
789997,140935
768652,103040
558776,145009
744729,120818
948313,133859
943597,131579
1073436,148612
820792,125194
1252098,125714
1018268,145705
985441,143606
1049698,101209
1048073,119241
278389,145034
684430,145306
987702,139219
1288321,142233
955426,141477
696949,129201
1007691,144659
544628,130037
919630,128613
638937,114860
1214679,145533
644905,143308
1264686,129589
1028361,140526
395852,118304
700119,120389
1040491,102135
773469,145097
1037503,123455
771786,143687
661686,119837
689957,122778
647511,142918
351187,143376
760840,133874
662856,147621
583433,120517
626812,127545
527130,131351
1047678,133382
926214,113135
977807,141355
687778,131538
709643,112098
724660,146650
1268187,133840
1108660,138354
1268122,119028
912126,119095
776579,146995
1298397,148909
1007103,148332
854230,120473
1073489,143726
898573,101472
735459,119769
600225,131352
774196,146241
890868,118595
735508,140167
1250902,146725
883169,147249
651233,119770
1261628,109466
706112,119517
1239058,139459
822682,148366
827732,145053
1269337,120457
899845,132931
962338,142863
846352,119367
878631,141754
916073,146297
846808,126766
501417,147928
1020498,130441
1003712,122640
275756,141880
1070435,128807
995512,138445
753170,141588
778933,145984
408543,122236
700125,146835
374379,141072
619504,134877
1108720,147151
640805,143101
926771,124316
943597,106709
1213365,130428
998477,143086
1302360,129201
1302472,146639
444247,147939
985401,146258
957683,146625
788775,147782
661017,119465
923180,147743
912868,120760
1275166,145424
1048448,118409
1109212,140615
514867,126149
460382,119350
875822,101748
1263438,143258
1089538,128209
420063,128350
1268820,131373
1060474,120406
801192,120255
778567,135534
698316,111645
688280,145320
1092204,127370
720071,128635
971723,106172
1074571,113218
518127,129907
1237412,149080
840004,144107
1031964,145929
1186439,143271
1016171,139606
281817,120691
746049,118935
1280429,145647
1257240,143266
1209831,143663
663575,140298
923775,119601
565827,148678
517107,120410
687167,147832
900169,146536
1222657,145471
549092,148483
989590,146682
1090192,121033
937211,129194
1006869,147512
864138,126480
868915,146058
585216,142149
951801,143875
592876,144273
402873,120994
639530,148758
1273155,149102
1225061,113096
748841,136255
780126,146514
1190255,125435
796798,120489
547753,131455
804094,119288
1098572,125110
1201355,102756
1065114,118319
774437,143868
873178,147554
772467,145630
459691,141393
992615,134940
971051,100789
882661,124594
467666,123956
824195,119960
734945,146207
1092829,147873
771434,126281
1224829,122727
1103407,122641
1221608,142287
908211,120750
774600,142662
1268405,146500
809815,139343
386044,118004
1229563,120799
418319,140016
852021,122998
781292,122777
739034,148207
548068,128081
1108720,119745
1024222,145603
752476,125740
684921,121129
963079,141768
997982,147754
883518,140743
870112,143822
642254,141384
969590,145589
737969,104727
1270357,138264
905628,118276
1080392,143810
1050828,118494
769363,122998
611289,140660
1305008,146977
1232787,131519
960986,101980
870006,121701
670937,113055
858048,118383
705997,138349
863017,147798
642235,133974
1271023,139645
1092507,141496
738372,148969
542445,114238
745607,142515
655775,114617
1111623,134938
699787,133445
931299,112013
714611,101605
827542,148722
1288878,123190
714006,118514
789866,143812
1075379,131152
813884,113063
221224,119865
615249,127763
616542,140140
807399,135375
705066,139452
1248020,143478
1100105,133052
931644,119339
1081050,144267
960150,124881
1088822,129337
802195,141567
924649,130413
867038,146647
584875,135800
667107,145543
872617,126143
571111,133006
421054,100950
912622,140976
1050033,125143
837447,131280
682649,144518
1027308,142154
744857,145720
676301,135608
1264678,122702
944507,118347
1201452,106741
1274567,108545
783098,146087
1096841,139898
1283885,139953
1256342,126774
1079438,140513
1040676,106366
670104,147704
867631,131272
867550,143948
547753,142516
731832,139618
919380,131591
1028596,120158
745363,146344
398257,129066
159659,130938
820566,134388
807472,124316
1302785,141487
754638,144511
756857,142774
1232359,142634
892931,115132
1292910,115897
839379,127070
1064835,145807
1204755,101656
1199098,131517
841739,146258
936110,115068
851664,119432
978859,140966
1222875,106738
356729,118489
1285340,119733
681702,130472
969392,133566
520962,111962
964055,147942
768395,140811
696371,126352
696474,145515
1276891,146932
837737,117995
673339,147372
834816,101805
923868,126332
1074192,143177
686417,143302
1220400,145289
1094192,147095
1015412,101872
1269192,144064
1007344,141545
458274,144064
836776,139579
791064,143845
488394,138227
631932,102741
1139511,148156
724178,143800
397698,139748
789563,126995
1261907,148962
1039276,141038
747842,127042
1064955,135301
432595,130405
653454,147779
1094183,148843
1271603,139603
1203449,133458
1077970,143863
768532,120700
1130832,143186
706112,119629
552940,119811
442399,145475
282035,134045
716009,141064
925352,130329
1239715,144980
611632,143005
439322,147386
629630,145426
841965,105639
1218661,145611
1221915,141014
988094,141839
732478,129458
358002,119630
1246427,141405
1282331,138358
535358,119363
385442,142087
1290197,148115
350833,105639
789042,133830
352184,136286
600107,123534
508289,144289
1067080,119463
1225960,145043
791401,147739
407342,130778
984979,125360
1049051,142528
1097151,120268
384715,130221
765680,147986
785041,124516
971308,111924
1167656,118497
1061142,127555
669505,145677
750622,117559
643708,126030
1066156,119287
485354,131309
431135,124306
924688,133181
1003020,141885
921311,124752
911157,140973
966180,102452
520948,145426
1229985,116670
695054,144599
751669,120036
385216,129897
962616,143398
675837,119550
378129,145391
977438,134878
1200536,116810
468631,141603
804059,105000
727450,147376
1084615,142770
1015876,112647
952932,121540
1223759,127381
1189546,129470
872937,140085
685010,119665
1076363,143866
686521,101893
569087,136443
128775,140608
633572,118704
841786,143505
1099938,144561
812620,140811
1052529,141576
762329,130005
1266447,101078
521399,144197
835373,126487
446495,147654
289570,139222
765467,146991
718788,148446
1293989,136031
645957,142036
1204864,140454
551022,141313
540662,118496
277676,109264
781089,148316
981211,101932
513593,133639
736410,133832
803980,134261
839401,117608
908054,136182
1096300,129993
876618,113055
511621,142850
948165,126244
1242469,145155
991823,141006
1105119,100601
664708,112712
629992,148736
743735,102053
592549,148689
786910,147890
1278450,142379
1025521,145672
909967,118968
1288893,139541
623943,146187
750781,148250
669493,142298
811058,142144
529947,146228
846281,130725
854158,143764
761854,104343
828444,123693
1232974,142990
777032,101161
680485,129231
803250,106260
1286814,141645
871223,118304
85483,134599
1038238,112016
689638,130402
1220807,119996
1093302,135099
790199,143837
1272025,100520
349215,142326
619007,142099
826408,140436
1294086,109523
969374,118034
779253,143502
1083602,144513
763393,127548
867650,131017
1263521,148517
626713,118370
401596,147412
468662,125981
1009731,118623
1105111,141049
445894,118004
960364,119130
418598,119822
996670,112214
714639,125128
895175,123261
1293591,130438
750118,148136
1074614,146774
536183,144018
897421,131176
994695,112713
956862,129294
543339,119302
969189,120716
914066,119794
1194695,110347
1161484,145102
879182,143760
379566,124513
1241133,133530
959100,102114
785117,129341
611574,117368
493496,143760
969265,142858
720687,145706
1045942,101282
551929,117063
1044200,145292
777164,118383
1278596,141191
772892,143568
765903,101762
1090283,141919
1248329,140172
163445,100928
1234351,110383
375321,148064
759025,141006
778349,124213
912496,108690
624028,107287
641290,144194
1208149,118961
749412,125502
621003,147289
570078,124175
1189202,139652
1225056,115401
906672,140454
288389,120390
904695,129540
934731,140196
777067,119314
707878,144161
957009,119840
786700,134538
440006,145944
1239766,134642
973044,142312
687083,141919
243947,149136
1298262,119712
977625,120136
1127015,100780
1265950,114982
653331,127721
911818,130986
671248,144823
1218360,135239
306152,147237
727467,140976
943585,106929
393531,142198
1047215,129589
1071630,102431
256304,142900
1199353,134014
946988,127131
513122,118780
1294276,122457
1089869,110555
1008478,128837
1289888,119302
485354,144508
849208,141659
460820,148600
1077603,128778
841370,147812
1226121,147743
1237519,148946
575726,149075
1271841,148597
658445,138285
1099594,142491
699944,118429
1075516,138314
840221,148513
860161,144351
807053,138289
687253,134759
739059,111924
724034,108908
583049,115483
1209790,141494
1052340,140291
1011126,133672
883935,118614
1094333,119290
1209406,146400
413043,145774
1012837,141458
822754,149078
746967,124234
869392,141120
686384,144251
694960,139844
1262179,120111
795508,136246
987872,100494
823142,105805
1201332,135721
579838,127236
919513,141551
824066,127019
795910,118546
803517,120059
1187537,142143
782321,145806
856141,128837
828030,103400
716929,113096
573049,130801
262933,119164
1007718,147900
922210,134935
520671,139092
595264,145856
607643,145288
964246,106442
913739,101750
798698,111794
858778,139451
502764,101758
928029,146797
1089020,101808
975259,142774
1002476,130052
1181163,122699
820578,144697
728269,139946
994799,144725
701848,148245
805728,140165
523977,138220
904835,134005
1231806,140954
619449,130725
1052728,140816
969935,127556
854430,142379
832364,134420
842809,119525
574361,101746
461044,146735
740813,131149
989186,139452
880897,148619
634500,143835
971061,120519
1250911,146515
691672,143441
826733,143757
691944,143687
872243,119717
875566,139535
878316,148185
1283921,148661
1255034,145595
949125,147812
1012327,120613
674432,130338
1055616,147966
213030,141462
1234630,139135
815797,147743
1282474,124163
774861,140364
1107797,129644
429191,118328
1100371,140474
1045842,146512
634616,122225
584006,131863
903232,142103
547181,144339
585302,102761
587774,149003
617447,131310
1030802,128111
1019332,112216
870109,126641
1006395,115882
587674,102208
1089941,140371
1266322,148153
796396,129246
498935,133902
994954,106292
1237522,127525
821414,141898
760920,133194
981032,143495
974706,139970
729338,142220
1219346,133463
1254359,119557
1207167,106170
856068,130826
855384,124513
1099939,119769
836874,118538
1065559,127930
424186,128275
378996,148502
966646,146057
735223,143642
906393,142760
996547,112098
819327,140600
1292817,140602
406211,108595
653557,142126
1298775,131216
1270746,145476
757572,144106
351474,143964
833186,148467
788008,147353
1265281,146113
1070102,142078
1301744,144830
1222875,111747
561480,118930
946151,133365
635407,129024
536892,148561
403744,142877
1275492,141089
1082301,112461
573977,130193
932694,135799
857522,119232
332913,120646
958152,134493
213733,100280
1299434,142807
537074,135092
897623,148332
176043,144906
784122,102272
463851,135543
708117,144342
1234120,147734
1237314,106185
534777,146885
1117477,145511
656109,129625
634510,134890
924648,147542
1247741,106216
1243774,119984
764679,136449
1046739,132989
873638,145477
1261628,145698
395309,142921
936195,117311
691671,120663
966178,144707
821522,142539
1074801,103408
1290474,138300
1302322,143278
552268,118054
515167,142075
590167,148614
622038,129992
692001,148572
697353,143667
539264,108203
1048247,146241
375913,124350
786071,103347
650825,139237
1270296,109269
781925,120682
707910,120487
606874,145470
625953,134943
960379,133406
1029064,133923
1255344,142077
607561,115077
568915,136389
738748,114219
1242732,147095
544161,112083
1203039,123414
709815,147703
727581,101303
985722,113220
922915,145904
778733,112378
598347,142445
699574,108765
653151,123654
596421,120538
1224465,133876
1007395,143218
915851,135999
684122,119793
397359,144627
408559,145963
596861,143080
676807,120488
1246126,100321
485357,120514
499416,100175
1284084,113566
863513,101824
522917,122225
614673,118955
691944,118663
1253397,146127
1020403,120688
718879,145146
841394,102756
383274,120826
1222931,118536
1086587,141923
635765,130835
1204548,141824
665439,145494
622985,101746
323609,147559
872937,123416
649617,142352
512407,101001
951033,102921
373375,118679
620505,129194
560889,103151
726706,131314
730570,133034
740437,118576
745938,148806
784583,146204
928526,144588
1021291,120519
827632,141142
951971,148174
803449,133577
770781,147522
968788,145440
1286781,118826
747073,117622
1256325,115995
743282,113434
784670,149076
1066461,135690
649995,145869
1008893,147643
1243504,103111
1088334,148763
876293,120784
1249311,131284
1061020,146302
997700,148711
777207,145207
1065855,120655
608999,140196
638208,134972
467466,135484
268788,141893
1188825,141178
899845,148909
1096305,141668
761460,111848
617034,130230
968727,134333
927429,126625
197348,118291
755395,146427
655649,126242
548308,135759
1197085,142556
989627,125495
517745,126802
794322,122587
1194376,122700
976719,146464
1243770,147462
1210606,130932
563330,138370
980628,140453
804940,118299
853924,141771
458591,143039
1261555,148924
742828,144557
835475,118427
1011816,135412
92390,124512
612891,145088
675296,100602
1075978,140544
347890,125077
1212199,146048
759476,141742
1293812,140243
782601,131350
1264991,143224
918397,148701
558420,145654
1236417,144830
1236469,122655
795731,120793
1081228,142669
1031194,118487
1089419,145894
789653,147823
716443,144197
933196,147356
1045085,146593
508677,144890
1090162,139245
330765,148009
1243207,141802
863835,127390
493371,129349
1255943,117944
1291428,118077
1283511,130992
552604,134292
678248,123995
708703,118025
857821,145615
1262529,117944
1066236,143022
817412,148296
397151,147754
1188130,107472
816659,148088
1230744,112028
1024182,100789
827750,118719
646667,129437
712766,138457
449424,142815
290021,135865
937752,129740
992449,136046
392463,135482
963103,101796
1029245,140290
790763,124165
789670,146455
625969,146516
1090906,147368
956087,101816
1205947,145477
736345,140509
494695,145903
827566,143464
674852,147998
760840,144666
515501,105546
622797,146471
357926,142073
356662,126031
1098803,147807
380592,148703
797256,118929
1049535,135411
1047776,126891
798709,146205
707633,143145
1290894,148502
165069,102921
711732,118517
1224745,119233
980008,148655
1215847,130845
516421,135782
1031525,120489
1196836,144077
965720,128542
1188277,147927
1215889,144107
746905,125543
784496,135840
965238,100089
654498,149084
770680,127068
837938,142142
365230,122607
1007871,117620
1282593,103341
985206,110556
577868,143845
1093302,139269
635159,100359
1264333,126437
933480,108675
688113,148631
1232192,125115
1215483,125457
513282,143947
464139,120625
1200096,120799
955956,146778
815950,134928
590231,136252
354985,129167
993810,125316
851009,118903
683949,101843
268848,140611
559429,129436
183930,128646
1209488,128241
1302681,118777
569590,147740
758818,130004
1201873,147897
966584,144463
519281,100480
1215494,143624
795713,131196
451960,149017
1280778,140846
904491,125888
1296438,138359
1008502,146927
1264333,145594
1187971,118399
1304567,140068
232106,139651
976162,122444
697025,146834
307520,147420
998277,112938
1287628,120465
858272,144270
1260810,120391
1010785,120545
1187865,140478
1098870,120256
664370,146574
1248032,140147
689240,142075
594659,129092
1220727,120008
882939,131347
1300082,145963
705107,119986
655944,118835
1107797,126703
737901,142109
1053498,140469
1295567,148716
574186,118568
971723,141771
1266198,102207
969396,144041
614681,131579
1231842,126803
420334,131461
1268226,139569
418247,146288
1265698,133364
790509,144540
1080254,141404
1279810,124163
888024,129340
890188,148608
910266,122777
444459,112207
349291,142020
796835,112077
801375,100264
1067411,142032
